id_offre,titre,entreprise,source,Competence
3822,Ingénieur(e) développement Logiciel (Senior Developer Full Stack) (H/F),,France Travail,Communication
3825,Ingénieur de développement logiciel embarqué (H/F),,France Travail,Communication
3834,Ingénieur développement logiciel POO (H/F),LIEN ET COMPETENCES,France Travail,Communication
3837,Ingénieur Logiciel Embarqué & IoT (H/F),Médiane Système,France Travail,Communication
3838,Ingénieur Développement Logiciel Sénior (H/F),Médiane Système,France Travail,Communication
3839,Responsable équipe logiciel embarqué (H/F),Médiane Système,France Travail,Communication
3852,Alternance Développeur logiciel - Lille (F/H) (H/F),,France Travail,Communication
3854,Ingénieur de développement logiciel sur équipements électroniques embarqués (f/h),,France Travail,Communication
47,Senior Data Scientist – Retail AI F/H,VUSION,APEC,Rigueur
58,CP MOA Senior / Data Scientist F/H,VIBTIC,APEC,Rigueur
105,Ingénieur-e DataScientist - Statisticien-ne F/H,Safran Aircraft Engines,APEC,Rigueur
115,Lead Data Engineer - HealthTech / IA F/H,Les Colettes Sourcing,APEC,Rigueur
139,Data Engineer F/H,BS DIGITAL,APEC,Rigueur
744,Analyste pricing F/H,HYGIE31 GROUP,APEC,Rigueur
1653,Gestionnaire technique confirmé F/H,LIGN7,APEC,Rigueur
1677,Chargé de projet digital F/H,PAGE PERSONNEL,APEC,Rigueur
1905,Conducteur de travaux Énergies Renouvelables (ENR) - F/H,OPTEVIA,APEC,Rigueur
1927,Chargé d'Affaires Maintenance CVC - Multitechnique F/H,Hellowork,APEC,Rigueur
2106,Dessinateur-projeteur VRD F/H,OPTEVIA,APEC,Rigueur
2438,Contrôleur/se de gestion groupe F/H,3E SENS,APEC,Rigueur
2668,Datascientist H/F,CHU LA MILETRIE,France Travail,Rigueur
2670,Biostatisticien / Data Scientist (en santé) junior (H/F),DALI,France Travail,Rigueur
2672,Data Scientist (H/F),,France Travail,Rigueur
2677,Data scientist (F/H),EXPECTRA,France Travail,Rigueur
2679,Data scientist (H/F),AMILTONE,France Travail,Rigueur
2681,Ingénieur DATA (H/F),CONSORT FRANCE,France Travail,Rigueur
2684,Forward Engineer (H/F),NEXA FORWARD,France Travail,Rigueur
2690,[SOM LIGERON]Data-Scientist F/H,SOM Ligeron,France Travail,Rigueur
2692,Data scientist (H/F),,France Travail,Rigueur
2696,INGÉNIEUR ÉTUDES / DATA SCIENTIST EN ALTIMÉTRIE SPATIALE - H/F,CLS,France Travail,Rigueur
2697,Data Scientist (H/F),KLANIK,France Travail,Rigueur
2698,"Data Scientist / Machine Learning Engineer Confirmé F/H - Système, réseaux, données (H/F)",ONEY BANK,France Travail,Rigueur
2707,Ingénieur R&D Data Scientist expérimenté (H/F),IRT JULES VERNE,France Travail,Rigueur
2709,Data scientist (H/F),,France Travail,Rigueur
2712,Data scientist (H/F),,France Travail,Rigueur
2713,Data scientist (H/F),,France Travail,Rigueur
2717,"Data Scientist (IA Générative, MLOps/LLMOps) (H/F)",Act Digital France,France Travail,Rigueur
2719,Data Scientist (H/F),Lidl,France Travail,Rigueur
2729,Data Scientist - en Stage (F/H) (H/F),,France Travail,Rigueur
2730,INGÉNIEUR EN APPRENTISSAGE AUTOMATIQUE DATA SCIENTIST - H/F,Inserm,France Travail,Rigueur
2733,DATA SCIENTIST SENIOR H/F,SCC France,France Travail,Rigueur
2734,Data Scientist: Technical Pricing (F/H) (H/F),AXA,France Travail,Rigueur
2738,Data Scientist H/F,PMU,France Travail,Rigueur
2740,DATA SCIENTIST & ANALYSTE PERFORMANCE PV (H/F),Expectra,France Travail,Rigueur
2746,CHARGÉ(E) D'ÉTUDES ÉCONOMIQUES / DATA SCIENTIST SUR LE SUIVI DES INSCRITS À FRANCE TRAVAIL (H/F),,France Travail,Rigueur
2757,Architecte Data Ingénieur GCP (F/H) (H/F),,France Travail,Rigueur
2764,Data Translation Manager - Finance et fonctions supports (F/H) (H/F),,France Travail,Rigueur
2772,Consultant MOE MSBI socle Data ETL (H/F),PROPULSE IT,France Travail,Rigueur
2774,Data Analyst Senior (F/H) (H/F),,France Travail,Rigueur
2775,Marketing Data Analyst (F/H) (H/F),AXA,France Travail,Rigueur
2793,Consultant technique Data / ERP (H/F),STEP UP Lille,France Travail,Rigueur
2797,Consultant(e) Data Engineering Azure - Modernisation Data PaaS (H/F),STEP UP,France Travail,Rigueur
2799,Account Manager Marketplace Senior (F/H) (H/F),,France Travail,Rigueur
2800,Chargé de développement vendeurs Marketplace (Ramp-up) (F/H) (H/F),,France Travail,Rigueur
2801,Expert Modèles et Processus d’Octroi de crédit H/F,CGL,France Travail,Rigueur
2804,INGÉNIEUR DES DONNÉES - H/F,Inserm,France Travail,Rigueur
2805,Technicien Data Center (H/F),LTd,France Travail,Rigueur
2806,Technicien Data Center (H/F),LTd,France Travail,Rigueur
2807,Technicien Data Center (H/F),LTd,France Travail,Rigueur
2808,Technicien Data Center (H/F),LTd,France Travail,Rigueur
2809,Technicien Data Center (H/F),LTd,France Travail,Rigueur
2810,Technicien Data Center (H/F),LTd,France Travail,Rigueur
2811,Technicien Data Center (H/F),LTd,France Travail,Rigueur
2812,Technicien Data Center (H/F),LTd,France Travail,Rigueur
2815,Responsable de la Gouvernance et de la Gestion des Données (H/F),AXA,France Travail,Rigueur
2829,Stage/alternance - Data analyst (F/H) (H/F),NOVOMA,France Travail,Rigueur
2831,Data analyst (H/F),MANPOWER,France Travail,Rigueur
2834,DATA ANALYST en Laboratoire (H/F),,France Travail,Rigueur
2835,Data analyst (F/H),RANDSTAD,France Travail,Rigueur
2836,Data analyst (H/F),DAVIDSON PACA,France Travail,Rigueur
2837,Data Analyst Junior (H/F),LABORATOIRE DE DERMOCOSMETIQUE ACTIVE DR,France Travail,Rigueur
2839,Data Analyst (h/f),ADECCO FRANCE,France Travail,Rigueur
2841,Data analyst (F/H),EXPECTRA,France Travail,Rigueur
2843,Data Analyst e-commerce (H/F),,France Travail,Rigueur
2845,"Chargé(e) de Marketing, Événementiel & Data Analyst (H/F)",NOVA PAGE 82,France Travail,Rigueur
2849,Data Stewart (H/F),EOWIN,France Travail,Rigueur
2852,Business Data Expert Pilotage des données ferroviaires (H/F),GRAND EST MOBILITES,France Travail,Rigueur
2853,Ingénieur / Analyste Applicatifs et Données H/F,IMPLID PARTNERS,France Travail,Rigueur
2855,Analyste Operationnel (H/F),TCS,France Travail,Rigueur
2856,Analyste Operationnel (H/F),TCS,France Travail,Rigueur
2866,Data Analyst - F/H,Malakoff Humanis,France Travail,Rigueur
2868,Data Analyst - Stage -H/F,FMS-EA,France Travail,Rigueur
2885,Contrôleur de gestion & Data Analyst H/F,BIO3G,France Travail,Rigueur
2886,Chargé(e) de missions marketing relationnel & data analyst F/H,NEOMA BUSINESS SCHOOL,France Travail,Rigueur
2887,Chargé(e) de missions marketing relationnel & data analyst F/H,NEOMA BUSINESS SCHOOL,France Travail,Rigueur
2888,Data analyst (H/F),,France Travail,Rigueur
2890,DATA ANALYST H/F,forceinterim,France Travail,Rigueur
2891,Data analyst (H/F),,France Travail,Rigueur
2892,Data analyst (H/F),,France Travail,Rigueur
2895,Data Analyst Junior F/H - MAGNITUDE,MAGNITUDE,France Travail,Rigueur
2896,"Business Data Analyst F/H - Système, réseaux, données (H/F)",MATMUT,France Travail,Rigueur
2897,Contrôleur de Gestion Sociale - HR Data Analyst H/F,Groupe Aubéry Métropole,France Travail,Rigueur
2902,Data analyst H/F,GROUPE PIMENT,France Travail,Rigueur
2903,Data Analyst Douane Confirmé H/F,GROUPE PIMENT,France Travail,Rigueur
2904,Data Analyst H/F,JEMS,France Travail,Rigueur
2906,DATA ANALYST (H/F),,France Travail,Rigueur
2907,Un(e) Alternant(e) en Data Analyst CRM & Data H/F,,France Travail,Rigueur
2912,Data Analyst F/H (H/F),,France Travail,Rigueur
2916,Data analyst (H/F),,France Travail,Rigueur
2917,Data analyst (H/F),,France Travail,Rigueur
2918,Data Analyst - Digital Transformation (m/f) (réf. E) (H/F),,France Travail,Rigueur
2919,Assistant Data Analyst Durabilité (H/F),Forums Talents Handicap,France Travail,Rigueur
2920,Business Analyst Data - Services Financiers - Ile-de-France (H/F),Forums Talents Handicap,France Travail,Rigueur
2922,"Ingénieur Data Analyst F/H - Système, réseaux, données (H/F)",UEM,France Travail,Rigueur
2925,Data analyst (H/F),,France Travail,Rigueur
2926,Data analyst (H/F),Gojob,France Travail,Rigueur
2930,Data Analyst H/F,FAB Group,France Travail,Rigueur
2932,Data Analyst(e) (H/F),JOB LINK MARSEILLE TERTIAIRE,France Travail,Rigueur
2937,Data analyst (H/F),,France Travail,Rigueur
2939,Data Analyst H/F,Unicancer,France Travail,Rigueur
2945,Data analyst (H/F),,France Travail,Rigueur
2948,Data analyst (H/F),,France Travail,Rigueur
2949,DATA ANALYST (F/H) (H/F),,France Travail,Rigueur
2950,Data Analyst confirmé F/H - IONIS Group,IONIS Group,France Travail,Rigueur
2957,Data analyst (H/F),,France Travail,Rigueur
2959,Data Steward (F-H) (H/F),,France Travail,Rigueur
2961,Business Analyst (H/F),KLANIK,France Travail,Rigueur
2962,Analyste data (H/F),,France Travail,Rigueur
2963,Business Analyst (H/F),KLANIK,France Travail,Rigueur
2965,Data Analyste Finances (H/F) H/F,,France Travail,Rigueur
2970,Business Analyst (H/F),SOHOFT,France Travail,Rigueur
2976,Consultant Data H/F,,France Travail,Rigueur
2977,BUSINESS ANALYST H/F,,France Travail,Rigueur
2981,Responsable Data F/H - Archipel Habitat,Archipel Habitat,France Travail,Rigueur
2987,Business Analyst Marketing F/H - YUMENS,YUMENS,France Travail,Rigueur
2989,Analyste performance industrielle H/F,Gi Group France,France Travail,Rigueur
2992,Directeur Etudes de Marché Groupe H/F,,France Travail,Rigueur
2997,Data Engineer (H/F),DOMIDEP,France Travail,Rigueur
3001,Data engineer (H/F),,France Travail,Rigueur
3002,Data Engineer IA H/F (H/F),BASSETTI GROUP,France Travail,Rigueur
3007,Analytics Engineer (H/F),PRINTEMPS,France Travail,Rigueur
3010,Chef de projets transverses - Data management (H/F),SOCOMEC,France Travail,Rigueur
3011,INGENIEUR DATA (H/F),PROJEX,France Travail,Rigueur
3016,RESPONSABLE MASTER DATA ARTICLES F/H,MULTIPASS,France Travail,Rigueur
3020,Data Manager Junior (F/H) (H/F),ESSCA,France Travail,Rigueur
3022,Data manager (H/F),FONDAT REGION OUEST LIGUE CANCER,France Travail,Rigueur
3023,Data manager (H/F),MANPOWER,France Travail,Rigueur
3024,Ingénieur data expertise et qualité des données (H/F),GIE SESAM VITALE,France Travail,Rigueur
3028,Consultant DevOps H/F (H/F),AUBER TECH,France Travail,Rigueur
3030,Développeur Java confirmé H/F (H/F),POTENTIEL HUMAIN,France Travail,Rigueur
3034,Ingénieur Développement BI (H/F),SFR CARAIBE,France Travail,Rigueur
3036,Chargé(e) Etudes Qualité des Données Solvabilité 2 (QDD S2) (H/F),CAMACTE,France Travail,Rigueur
3038,Ingénieur Gestion des Données Techniques (H/F),LIEBHERR-COMPONENTS COLMAR SAS,France Travail,Rigueur
3043,Lead Data Engineer - HealthTech / IA (H/F),Les Colettes Sourcing,France Travail,Rigueur
3046,Data engineer (H/F),AMILTONE,France Travail,Rigueur
3067,Data Quality Engineer (H/F),EFFEKTIV,France Travail,Rigueur
3069,Tech Lead Data Engineer MLOps AWS F/H - Informatique de gestion (H/F),Safran Aircraft Engines,France Travail,Rigueur
3070,Data engineer (H/F),KLANIK,France Travail,Rigueur
3072,Data Engineer (H/F),Soors,France Travail,Rigueur
3078,"Data Engineer F/H - Système, réseaux, données (H/F)",MICHAEL PAGE INTERNATIONAL FRANCE,France Travail,Rigueur
3085,Data Integration Engineer F/H - Cegema,Cegema,France Travail,Rigueur
3090,Data Engineer - H/F,Media Participations,France Travail,Rigueur
3094,Lead Data Engineer Senior (H/F),PROPULSE IT,France Travail,Rigueur
3106,Data Engineer (H/F/X),E.T.A.I.,France Travail,Rigueur
3107,Tech Lead Data Engineer H/F,JEMS,France Travail,Rigueur
3132,Senior data engineer H/F,Externatic,France Travail,Rigueur
3133,Data Engineer @ groupe international - F/H,Externatic,France Travail,Rigueur
3138,Data manager (H/F),,France Travail,Rigueur
3139,DEEP - Data Platform Specialist (H/F),,France Travail,Rigueur
3146,Data manager (H/F),,France Travail,Rigueur
3162,Data manager (H/F),,France Travail,Rigueur
3164,Data manager (H/F),,France Travail,Rigueur
3165,Ingénieur Data H/F,RH Partners,France Travail,Rigueur
3169,Développeur PL/SQL - Data warehouse & reporting SAP BO H/F,,France Travail,Rigueur
3174,Data manager (H/F),VDLV,France Travail,Rigueur
3178,Lead Data Cloud Expérimenté-e H/F,Safran,France Travail,Rigueur
3179,GESTIONNAIRE DATA MANAGEMENT (H/F),Force Interim,France Travail,Rigueur
3183,Chef de projet data (H/F),,France Travail,Rigueur
3208,Data Manager H/F,,France Travail,Rigueur
3221,Chargé.e de veille Data Manager (H/F) - CDD 4 mois,Hospimedia groupe,France Travail,Rigueur
3222,Responsable Data F/H (H/F),,France Travail,Rigueur
3226,Développeur Big Data (H/F),,France Travail,Rigueur
3228,Chef de projet data (H/F),,France Travail,Rigueur
3229,DATA MANAGER (H/F),FHF,France Travail,Rigueur
3239,Data manager (H/F),,France Travail,Rigueur
3242,Consultant Data (F/H) - apprentissage (H/F),,France Travail,Rigueur
3245,Data manager (H/F),,France Travail,Rigueur
3248,Data Ingénieur (H/F),ALTECA,France Travail,Rigueur
3249,Data Manager (H/F),,France Travail,Rigueur
3255,Expert HSE - IDF - Projet Data Center - Mission freelance (H/F),Yalink,France Travail,Rigueur
3257,"Data Manager F/H - Système, réseaux, données (H/F)",Manutan,France Travail,Rigueur
3258,Tech Lead Data H/F,JEMS,France Travail,Rigueur
3261,Architecte d'Entreprise Data et Socles Transverses H/F,Externatic,France Travail,Rigueur
3270,Data manager (H/F),,France Travail,Rigueur
3272,GESTIONNAIRE MASTER DATA SAP (F/H) (H/F),,France Travail,Rigueur
3321,Technicien SAV Mise en route F/H - OET Automation,OET Automation,France Travail,Rigueur
3323,Alternance Technicien / Ingénieur en Intelligence Artificielle - Béziers (H/F),ISCOD,France Travail,Rigueur
3326,Architecte Data (H/F),,France Travail,Rigueur
3336,Lead data (H/F),AMILTONE,France Travail,Rigueur
3346,ARCHITECTE LOGICIEL - H/F,CLS,France Travail,Rigueur
3348,Alternance* - Assistant Chef de Projet (H/F),Studi,France Travail,Rigueur
3359,Développeur / Développeuse web h/f,,France Travail,Rigueur
3364,Chargé de dossiers d'expertise (Assistant d'expert) F/H F/H,Polyexpert France - Région Atlantique,France Travail,Rigueur
3365,Développeur Java Python (H/F),Act Digital France,France Travail,Rigueur
3367,Ingénieur Full Stack F/H (H/F),FAB Group,France Travail,Rigueur
3368,Spécialiste Conformité Machines H/F,DEKRA France,France Travail,Rigueur
3369,Standardiste F/H,Polyexpert France - Région Aquitaine Occitanie,France Travail,Rigueur
3376,Agent / Agente d'archivage en entrepôt h/f,,France Travail,Rigueur
3377,Consultant / Consultante green IT h/f,,France Travail,Rigueur
3383,Conducteur / Conductrice de machines automatiques en montage-assemblage mécanique (H/F),,France Travail,Rigueur
3385,Ingénieur Efficacité Energétique et Performances Environnementales H/F,Chantiers de l'Atlantique,France Travail,Rigueur
3393,Développeur Fullstack JS (H/F),OPT'IN Recrutement,France Travail,Rigueur
3394,Alternance Développeur Intelligence Artificielle - Lezennes (H/F),ISCOD,France Travail,Rigueur
3395,Chaudronnier / Chaudronnière (H/F),,France Travail,Rigueur
3396,Développeur intelligence artificielle (H/F),,France Travail,Rigueur
3397,Chargé d’études et de production statistique (m/f) (réf. E) (réf. F) (réf. M) (H/F),,France Travail,Rigueur
3400,Chef de Projet SEO et Data Intelligence (H/F),Construire Le Figaro,France Travail,Rigueur
3402,Collaborateur / Collaboratrice d'expertise comptable h/f,,France Travail,Rigueur
3405,Collaborateur / Collaboratrice d'expertise comptable h/f,,France Travail,Rigueur
3408,MS Coordinateur de Programme (80197628) (H/F),,France Travail,Rigueur
